,USPS,ST,NAME,ZCTA5,LAT,LON
0,Uusimaa,18,Helsinki,00100,60.17189939106672,24.926875389936413
1,Uusimaa,18,Helsinki,00120,60.163736397007945,24.93733863870521
2,Uusimaa,18,Helsinki,00130,60.16429458998706,24.950154463613575
3,Uusimaa,18,Helsinki,00140,60.15798324914207,24.953250597154476
4,Uusimaa,18,Helsinki,00150,60.15415662016008,24.934137179578915
5,Uusimaa,18,Helsinki,00160,60.1663683016014,24.969329641561075
6,Uusimaa,18,Helsinki,00170,60.17229288444555,24.952179923297464
7,Uusimaa,18,Helsinki,00180,60.16440311011793,24.916803844318487
8,Uusimaa,18,Helsinki,00190,60.14227687209508,24.984485996350394
9,Uusimaa,18,Helsinki,00200,60.161448440585175,24.8738635204113
10,Uusimaa,18,Helsinki,00210,60.15124522080205,24.882305832624567
11,Uusimaa,18,Helsinki,00220,60.15492167054487,24.915890413095394
12,Uusimaa,18,Helsinki,00230,60.214603284375194,24.919648815378327
13,Uusimaa,18,Helsinki,00240,60.204070890942404,24.92273399116571
14,Uusimaa,18,Helsinki,00250,60.18818907875201,24.923773832714893
15,Uusimaa,18,Helsinki,00260,60.180087709794144,24.92379853981246
16,Uusimaa,18,Helsinki,00270,60.194440651642125,24.903805137465277
17,Uusimaa,18,Helsinki,00280,60.202036491983485,24.90646021579321
18,Uusimaa,18,Helsinki,00290,60.18842729240265,24.90750746246463
19,Uusimaa,18,Helsinki,00300,60.20319408971639,24.89052471507824
20,Uusimaa,18,Helsinki,00310,60.21065310475007,24.90721046861609
21,Uusimaa,18,Helsinki,00320,60.21682711167045,24.899469491967828
22,Uusimaa,18,Helsinki,00330,60.19793784537979,24.878034054734957
23,Uusimaa,18,Helsinki,00340,60.17873198436089,24.851702734657184
24,Uusimaa,18,Helsinki,00350,60.20733300010796,24.86571416596373
25,Uusimaa,18,Helsinki,00360,60.21654774868096,24.857857951400312
26,Uusimaa,18,Helsinki,00370,60.221203911135085,24.848634746306537
27,Uusimaa,18,Helsinki,00380,60.21703239386791,24.87178129779551
28,Uusimaa,18,Helsinki,00390,60.239068676288746,24.847481185007275
29,Uusimaa,18,Helsinki,00400,60.2282329497182,24.89825185859362
30,Uusimaa,18,Helsinki,00410,60.24807758583179,24.857460842270722
31,Uusimaa,18,Helsinki,00420,60.246810152866594,24.879208836777472
32,Uusimaa,18,Helsinki,00430,60.2518429047289,24.896883023169888
33,Uusimaa,18,Helsinki,00440,60.22996024710667,24.882609656430816
34,Uusimaa,18,Helsinki,00500,60.18643115179605,24.960966337599068
35,Uusimaa,18,Helsinki,00510,60.19218284106673,24.94953365949319
36,Uusimaa,18,Helsinki,00520,60.20124512635435,24.941389651003544
37,Uusimaa,18,Helsinki,00530,60.18181554759949,24.95113600814145
38,Uusimaa,18,Helsinki,00540,60.182445247750536,24.975748463379436
39,Uusimaa,18,Helsinki,00550,60.197343723192716,24.959188643260795
40,Uusimaa,18,Helsinki,00560,60.211343607270315,24.980122186541763
41,Uusimaa,18,Helsinki,00570,60.18494867524678,25.006397494068395
42,Uusimaa,18,Helsinki,00580,60.19392860530287,24.974283493642098
43,Uusimaa,18,Helsinki,00590,60.170886537292006,25.024609628522846
44,Uusimaa,18,Helsinki,00600,60.21908027189172,24.96330776766734
45,Uusimaa,18,Helsinki,00610,60.21229347783527,24.94896392944297
46,Uusimaa,18,Helsinki,00620,60.2227685967741,24.93290789106465
47,Uusimaa,18,Helsinki,00630,60.23039700135443,24.926178604417768
48,Uusimaa,18,Helsinki,00640,60.23275594760253,24.96014710270544
49,Uusimaa,18,Helsinki,00650,60.225351188751794,24.973969504463625
50,Uusimaa,18,Helsinki,00660,60.241554703128436,24.928616658946016
51,Uusimaa,18,Helsinki,00670,60.25541408607961,24.930939996412896
52,Uusimaa,18,Helsinki,00680,60.24719592420249,24.96054987410437
53,Uusimaa,18,Helsinki,00690,60.26671450752767,24.951289549856547
54,Uusimaa,18,Helsinki,00700,60.24651976942552,25.031763653901372
55,Uusimaa,18,Helsinki,00710,60.23206757766852,25.00465507671222
56,Uusimaa,18,Helsinki,00720,60.24352393181473,24.987716042216846
57,Uusimaa,18,Helsinki,00730,60.265440146243485,25.020629751859527
58,Uusimaa,18,Helsinki,00740,60.27422556490753,24.99498064351801
59,Uusimaa,18,Helsinki,00750,60.27898255417541,25.02653939897819
60,Uusimaa,18,Helsinki,00760,60.27114767713388,25.064784231632867
61,Uusimaa,18,Helsinki,00770,60.25894570616909,25.0656673738949
62,Uusimaa,18,Helsinki,00780,60.25799209167835,24.987623165994066
63,Uusimaa,18,Helsinki,00790,60.225212372156214,25.024916092221783
64,Uusimaa,18,Helsinki,00800,60.21146951048287,25.038774050417018
65,Uusimaa,18,Helsinki,00810,60.19428838947666,25.026720823291978
66,Uusimaa,18,Helsinki,00820,60.200915721977914,25.05889063166869
67,Uusimaa,18,Helsinki,00830,60.184477042608584,25.07659681739224
68,Uusimaa,18,Helsinki,00840,60.17641370734988,25.05031254040903
69,Uusimaa,18,Helsinki,00850,60.1651646246823,25.075220649721686
70,Uusimaa,18,Helsinki,00860,60.14628226933232,25.055339320251115
71,Uusimaa,18,Helsinki,00870,60.1649554533478,25.044376983214153
72,Uusimaa,18,Helsinki,00880,60.20530800595537,25.048507570405974
73,Uusimaa,18,Helsinki,00890,60.26076191117113,25.19395121672415
74,Uusimaa,18,Helsinki,00900,60.21442424285491,25.08112445360754
75,Uusimaa,18,Helsinki,00910,60.2121445062926,25.101201849171584
76,Uusimaa,18,Helsinki,00920,60.2205501467501,25.062008535001944
