,USPS,ST,NAME,ZCTA5,LAT,LON
79,Vlaanderen,VLG,Meerle,2328,51.4723,4.8032
80,Vlaanderen,VLG,Merksplas,2330,51.3585,4.8651
81,Vlaanderen,VLG,Vlimmeren,2340,51.2952,4.7813
82,Vlaanderen,VLG,Beerse,2340,51.3193,4.853
83,Vlaanderen,VLG,Vosselaar,2350,51.3086,4.8896
84,Vlaanderen,VLG,Oud-Turnhout,2360,51.3198,4.9841
85,Vlaanderen,VLG,Arendonk,2370,51.3227,5.0829
86,Vlaanderen,VLG,Ravels,2380,51.3727,4.9921
87,Vlaanderen,VLG,Weelde,2381,51.4078,4.9925
88,Vlaanderen,VLG,Poppel,2382,51.4457,5.0433
89,Vlaanderen,VLG,Baarle-Hertog,2387,51.405,4.8923
90,Vlaanderen,VLG,Malle,2390,51.2992,4.7109
91,Vlaanderen,VLG,Westmalle,2390,51.2977,4.6901
92,Vlaanderen,VLG,Oostmalle,2390,51.3,4.7333
93,Vlaanderen,VLG,Mol,2400,51.1919,5.1166
94,Vlaanderen,VLG,Eindhout,2430,51.1038,4.9999
95,Vlaanderen,VLG,Vorst,2430,51.0803,5.02
96,Vlaanderen,VLG,Laakdal,2430,51.0807,5.0056
97,Vlaanderen,VLG,Varendonk,2431,51.0841,4.9514
98,Vlaanderen,VLG,Veerle,2431,51.0699,4.9876
99,Vlaanderen,VLG,Geel,2440,51.1656,4.9892
100,Vlaanderen,VLG,Meerhout,2450,51.1321,5.0784
101,Vlaanderen,VLG,Lichtaart,2460,51.2249,4.9168
102,Vlaanderen,VLG,Kasterlee,2460,51.2412,4.9665
103,Vlaanderen,VLG,Tielen,2460,51.243,4.8996
104,Vlaanderen,VLG,Retie,2470,51.2665,5.0824
105,Vlaanderen,VLG,Dessel,2480,51.2385,5.1145
106,Vlaanderen,VLG,Balen,2490,51.1684,5.1703
107,Vlaanderen,VLG,Olmen,2491,51.1423,5.15
108,Vlaanderen,VLG,Lier,2500,51.1313,4.5704
109,Vlaanderen,VLG,Koningshooikt,2500,51.0961,4.6099
110,Vlaanderen,VLG,Oelegem,2520,51.2131,4.5983
111,Vlaanderen,VLG,Emblem,2520,51.1624,4.6049
112,Vlaanderen,VLG,Ranst,2520,51.1898,4.5653
113,Vlaanderen,VLG,Broechem,2520,51.1813,4.6018
114,Vlaanderen,VLG,Boechout,2530,51.1596,4.4919
115,Vlaanderen,VLG,Vremde,2531,51.1753,4.5232
116,Vlaanderen,VLG,Hove,2540,51.1545,4.4707
117,Vlaanderen,VLG,Lint,2547,51.1271,4.4967
118,Vlaanderen,VLG,Waarloos,2550,51.106,4.4548
119,Vlaanderen,VLG,Kontich,2550,51.1321,4.4471
120,Vlaanderen,VLG,Bevel,2560,51.1378,4.6803
121,Vlaanderen,VLG,Kessel,2560,51.1389,4.6296
122,Vlaanderen,VLG,Nijlen,2560,51.161,4.6701
123,Vlaanderen,VLG,Duffel,2570,51.0955,4.509
124,Vlaanderen,VLG,Beerzel,2580,51.0575,4.6713
125,Vlaanderen,VLG,Putte,2580,51.0534,4.6326
126,Vlaanderen,VLG,Gestel,2590,51.1287,4.673
127,Vlaanderen,VLG,Berlaar,2590,51.1176,4.6584
128,Vlaanderen,VLG,Berchem,2600,51.1902,4.4326
129,Vlaanderen,VLG,Wilrijk,2610,51.1673,4.3951
130,Vlaanderen,VLG,Hemiksem,2620,51.1448,4.3387
131,Vlaanderen,VLG,Schelle,2627,51.1262,4.3411
132,Vlaanderen,VLG,Aartselaar,2630,51.1341,4.3868
133,Vlaanderen,VLG,Mortsel,2640,51.167,4.4513
134,Vlaanderen,VLG,Edegem,2650,51.1566,4.445
135,Vlaanderen,VLG,Hoboken,2660,51.1761,4.3484
136,Vlaanderen,VLG,Walem,2800,51.0671,4.4584
