,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGREE
7,0,Järvenpää,Uusimaa,43410,Järvenpää,,0.4878369039391845,0.5121630960608154,1.0,0.0,0.0,0.0,0.0,0.0,0.07827689472471781,0.0714351531905091,0.03466943100668049,0.046072333563695,0.05961759963142133,0.06797972817323197,0.06772633033863165,0.07076710435383553,0.0663441603317208,0.0589725869615296,0.06982262151577977,0.06747293250403133,0.06470859249020963,0.05885740612762037,0.053443906933886204,0.02884128081087307,0.019580741764570374,0.015411195577055978,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.3850956000921446,0.053789449435613916,0.36991476618290714,0.19120018428933425
8,0,Karkkila,Uusimaa,8778,Karkkila,,0.49521531100478466,0.5047846889952153,1.0,0.0,0.0,0.0,0.0,0.0,0.061631351105035315,0.07302346776030987,0.03770790612895876,0.045112781954887216,0.032809295967190705,0.03691045796308954,0.0480747322852586,0.060719981772613354,0.06915014809751652,0.062087035771246295,0.07302346776030987,0.07120072909546593,0.07473228525860105,0.08168147641831852,0.06869446343130553,0.03953064479380269,0.029961266803372067,0.03394850763271816,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.46365914786967416,0.0355434039644566,0.4013442697653224,0.09945317840054682
9,0,Kauniainen,Uusimaa,9615,Kauniainen,,0.4812272490899636,0.5187727509100364,1.0,0.0,0.0,0.0,0.0,0.0,0.0656266250650026,0.08403536141445658,0.04628185127405096,0.06188247529901196,0.04960998439937597,0.0405616224648986,0.0422256890275611,0.05231409256370255,0.06957878315132605,0.06801872074882995,0.0796671866874675,0.0672906916276651,0.054914196567862714,0.04981799271970879,0.06032241289651586,0.04565782631305252,0.033697347893915756,0.028497139885595425,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.326365054602184,0.09235569422776911,0.187207488299532,0.3940717628705148
10,0,Kerava,Uusimaa,36254,Kerava,,0.49166988470237766,0.5083301152976223,1.0,0.0,0.0,0.0,0.0,0.0,0.07265405196667954,0.07094389584597562,0.03293429690516909,0.045374303525128265,0.06015887902024604,0.06986815247972637,0.0686820764605285,0.06851657748110554,0.06581342748386385,0.05886247034809952,0.06642025707508137,0.06760633309427926,0.061758702488001326,0.061703536161527,0.05861422187896508,0.032327467313951565,0.021266618855850388,0.0164947316158217,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4070171567275335,0.05516632647432008,0.3564848016770563,0.1813317151210901
11,0,Kirkkonummi,Uusimaa,39262,Kirkkonummi,,0.49849727471855737,0.5015027252814426,1.0,0.0,0.0,0.0,0.0,0.0,0.08122357495797464,0.09036727624675259,0.044648769802862816,0.05300290357088279,0.04143955987978198,0.045209108043400746,0.05346136213132291,0.06792827670521115,0.07877846263562732,0.07750496663440477,0.08117263511792573,0.06482094646222811,0.05901380469665325,0.05483673781264327,0.04880036676684835,0.028322551067189648,0.017345015536651215,0.012123681931638734,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.41276552391625493,0.06097498853853599,0.2948907340430951,0.231368753502114
12,0,Lapinjärvi,Uusimaa,2665,Lapinjärvi,,0.500187617260788,0.499812382739212,1.0,0.0,0.0,0.0,0.0,0.0,0.058161350844277676,0.06941838649155722,0.03151969981238274,0.0375234521575985,0.031144465290806753,0.03414634146341464,0.05103189493433396,0.05966228893058161,0.052157598499061916,0.06078799249530957,0.07279549718574109,0.07129455909943715,0.07954971857410882,0.08180112570356472,0.08067542213883677,0.04652908067542214,0.0348968105065666,0.04690431519699812,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4679174484052533,0.0300187617260788,0.40187617260787994,0.100187617260788
13,0,Loviisa,Uusimaa,14891,Loviisa,,0.5020482170438519,0.497951782956148,1.0,0.0,0.0,0.0,0.0,0.0,0.05647706668457458,0.06064065542945403,0.03082398764354308,0.038882546504600095,0.03458464844536969,0.042978980592304074,0.04814988919481566,0.053186488482976295,0.058961789000067155,0.06225236720166544,0.07192263783493386,0.07763078369484924,0.0817943724397287,0.08427909475522127,0.08105567121079847,0.04727687865153448,0.03364448324491304,0.035457658988650866,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.434624941239675,0.03874823719024914,0.40500973742529045,0.12161708414478543
14,0,Lohja,Uusimaa,46296,Lohja,,0.49356315880421636,0.5064368411957837,1.0,0.0,0.0,0.0,0.0,0.0,0.06495161569034041,0.07536288232244687,0.03762744081562122,0.04948591670986694,0.040565059616381544,0.04410748228788664,0.04620269569725246,0.05639796094695006,0.0666796267496112,0.06570762052877138,0.07499567997235182,0.07456367720753412,0.07028684983583895,0.0710644548125108,0.06661482633488855,0.040349058233972696,0.030240193537238638,0.024796958700535682,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.42532832210126137,0.03929065146016934,0.39886815275617765,0.13651287368239157
15,0,Myrskylä,Uusimaa,1922,Myrskylä,,0.48803329864724243,0.5119667013527576,1.0,0.0,0.0,0.0,0.0,0.0,0.06295525494276795,0.07388137356919876,0.03433922996878252,0.030176899063475548,0.040062434963579606,0.04058272632674298,0.05359001040582726,0.0639958376690947,0.04890738813735692,0.06191467221644121,0.06347554630593132,0.0785639958376691,0.0712799167533819,0.08272632674297607,0.07596253902185224,0.045785639958376693,0.03485952133194589,0.03694068678459938,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4479708636836629,0.033818938605619145,0.42455775234131116,0.09365244536940687
16,0,Mäntsälä,Uusimaa,20686,Mäntsälä,,0.49608430822778693,0.5039156917722131,1.0,0.0,0.0,0.0,0.0,0.0,0.08140771536304747,0.09006091076090109,0.043072609494344,0.053514454220245575,0.03731992652035193,0.04099390892390989,0.052499274871894035,0.06559992265300203,0.07101421251087692,0.07019240065744949,0.07338296432369719,0.07144928937445616,0.06439137580972638,0.06187759837571304,0.051097360533694285,0.0312771923039737,0.021463791936575462,0.01938509136614135,0.19,0.1145,0.3,0.2,0.1465,0.03,0.012,0.005,0.001,0.4434400077346998,0.03601469592961423,0.3898772116407232,0.13066808469496277
